CustomerID,Id khách hàng,Company(Đơn vị),City(Thành phố),Province(Tỉnh),Province Code(Mã vùng),District(Quận Huyện),District Code(Mã Quận Huyện),Ward(Phường Xã),Ward Code(Mã Phường Xã),Country(Quốc gia),Country Code(Mã quốc gia),Zip,Accepts Marketing(Nhận quảng cáo),Tags,Note(Ghi chú),Giới tính,Ngày sinh,Total Spent(Tổng chi tiêu),Total Orders(Tổng đơn hàng)
KH12115,17487336,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12116,17487337,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12117,17487338,,,,,,,,,Vietnam,VN,,no,,,other,,1606000,1
KH12118,17487339,,,,,,,,,Vietnam,VN,,no,,,male,,8077700,13
KH12119,17487340,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12120,17487341,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12121,17487342,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12122,17487343,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12123,17487344,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,2443670,3
KH12124,17487345,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12125,17487346,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12126,17487347,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12127,17487348,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12128,17487349,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12129,17487350,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12130,17487351,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12131,17487352,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12132,17487353,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12133,17487354,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12134,17487355,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12135,17487356,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12136,17487357,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,482500,1
KH12137,17487358,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12138,17487359,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12139,17487360,,,,,,,,,Vietnam,VN,,no,,,other,,750000,1
KH12140,17487361,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12141,17487362,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12142,17487363,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12143,17487364,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12144,17487365,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12145,17487366,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12146,17487367,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,5945000,1
KH12147,17487368,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,3216000,3
KH12148,17487369,,,,,,,,,Vietnam,VN,,no,,,other,,7980000,3
KH12149,17487370,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12150,17487371,,,,,,,,,Vietnam,VN,,no,,,other,,600000,1
KH12151,17487372,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12152,17487373,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12153,17487374,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12154,17487375,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12155,17487376,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12156,17487377,,,,,,,,,Vietnam,VN,,no,,,other,,3123400,1
KH12157,17487378,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12158,17487379,,,,,,,,,Vietnam,VN,,no,,,other,,1700000,1
KH12159,17487380,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12160,17487381,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12161,17487382,,,,,,,,,Vietnam,VN,,no,,,other,,707000,2
KH12162,17487383,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12163,17487384,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12164,17487385,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12165,17487386,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12166,17487387,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12167,17487388,,,,,,,,,Vietnam,VN,,no,,,other,,430000,1
KH12168,17487389,,,,,,,,,Vietnam,VN,,no,,,other,,0,1
KH12169,17487390,,,,,,,,,Vietnam,VN,,no,,,male,,1371100,2
KH12170,17487391,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12171,17487392,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12172,17487393,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12173,17487394,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12174,17487395,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH12175,17487396,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12176,17487397,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12177,17487398,,,,,,,,,Vietnam,VN,,no,,,other,,1307000,1
KH12178,17487399,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12179,17487400,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12180,17487401,,,,,,,,,Vietnam,VN,,no,,,other,,63580000,1
KH12181,17487402,,,,,,,,,Vietnam,VN,,no,sapo_social,,male,,0,1
KH12182,17487403,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12183,17487404,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12184,17487406,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12185,17487407,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12186,17487408,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12187,17487409,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12188,17487410,,,,,,,,,Vietnam,VN,,no,,,female,,55000000,1
KH12189,17487411,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12190,17487412,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12191,17487413,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,2553100,2
KH12192,17487414,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12193,17487415,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12194,17487416,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12195,17487417,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12196,17487418,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12197,17487419,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12198,17487420,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12199,17487421,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12200,17487422,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12201,17487423,,,,,,,,,Vietnam,VN,,no,,,other,,786000,1
KH12202,17487424,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12203,17487425,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12204,17487426,,,,,,,,,Vietnam,VN,,no,,,other,,2700000,1
KH12205,17487427,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12206,17487428,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12207,17487429,,,,,,,,,Vietnam,VN,,no,,,other,,270000,1
KH12208,17487430,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12209,17487431,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12210,17487432,,,,,,,,,Vietnam,VN,,no,,,other,,3770000,2
KH12211,17487433,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12212,17487434,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12213,17487435,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12214,17487436,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12215,17487437,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12216,17487438,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12217,17487439,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12218,17487440,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12219,17487441,,,,,,,,,Vietnam,VN,,no,,,other,,520000,1
KH12220,17487442,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12221,17487443,,An Giang,An Giang,3.0,Thành phố Long Xuyên,54.0,Phường Bình Khánh,10432.0,Vietnam,VN,,no,sapo_social,,other,,53100000,1
KH12222,17487444,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12223,17487445,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12224,17487446,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH12225,17487447,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12226,17487448,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12227,17487449,,,,,,,,,Vietnam,VN,,no,,,other,,300000,1
KH12228,17487450,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12229,17487451,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12230,17487452,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12231,17487453,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12232,17487454,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12233,17487455,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12234,17487456,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12235,17487457,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12236,17487458,,,,,,,,,Vietnam,VN,,no,,,other,,2728000,1
KH12237,17487459,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12238,17487460,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12239,17487461,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12240,17487462,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12241,17487463,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12242,17487464,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12243,17487465,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12244,17487466,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12245,17487467,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12246,17487468,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12247,17487469,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12248,17487470,,,,,,,,,,,,no,,,male,,0,0
KH12249,17487471,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12250,17487472,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12251,17487473,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12252,17487474,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12253,17487475,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12254,17487476,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12255,17487477,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH12256,17487478,,,,,,,,,Vietnam,VN,,no,,,other,,9156500,4
KH12257,17487479,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12258,17487480,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12259,17487481,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12260,17487482,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12261,17487483,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12262,17487484,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12263,17487485,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12264,17487486,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12265,17487487,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12266,17487488,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12267,17487489,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12268,17487490,,,,,,,,,Vietnam,VN,,no,,,other,,1200000,1
KH12269,17487491,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12270,17487492,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12271,17487493,,,,,,,,,Vietnam,VN,,no,,,other,,31447900,1
KH12272,17487494,,,,,,,,,Vietnam,VN,,no,,,other,,5295000,1
KH12273,17487495,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12274,17487496,,,,,,,,,Vietnam,VN,,no,,,other,,1500000,1
KH12275,17487497,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12276,17487498,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12277,17487499,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12278,17487500,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12279,17487501,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12280,17487502,,,,,,,,,Vietnam,VN,,no,,,other,,5450000,1
KH12281,17487503,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12282,17487504,,,,,,,,,Vietnam,VN,,no,,,other,,1600000,2
KH12283,17487505,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12284,17487506,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12285,17487507,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12286,17487508,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH12287,17487509,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12288,17487510,,,,,,,,,Vietnam,VN,,no,,,other,,6480000,2
KH12289,17487511,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12290,17487512,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12291,17487513,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12292,17487514,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12293,17487515,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12294,17487516,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12295,17487517,,,,,,,,,Vietnam,VN,,no,,,other,,5623250,4
KH12296,17487518,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12297,17487519,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12298,17487520,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12299,17487521,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12300,17487522,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12301,17487523,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,630000,1
KH12302,17487524,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12303,17487525,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12304,17487526,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,5200000,2
KH12305,17487527,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12306,17487528,,,,,,,,,Vietnam,VN,,no,,,other,,2529000,1
KH12307,17487529,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12308,17487530,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12309,17487531,,,,,,,,,Vietnam,VN,,no,,,other,,772000,2
KH12310,17487532,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12311,17487533,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12312,17487534,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12313,17487535,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12314,17487536,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12315,17487537,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12316,17487538,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12317,17487539,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12318,17487540,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12319,17487541,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12320,17487542,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12321,17487543,,,,,,,,,Vietnam,VN,,no,,,other,,750000,1
KH12322,17487544,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12323,17487545,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12324,17487546,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12325,17487547,,,,,,,,,Vietnam,VN,,no,,,other,,25370000,1
KH12326,17487548,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12327,17487549,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12328,17487550,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12329,17487551,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12330,17487552,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12331,17487553,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12332,17487554,,,,,,,,,Vietnam,VN,,no,,,other,,1880000,1
KH12333,17487555,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12334,17487556,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12335,17487557,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12336,17487558,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12337,17487559,,,,,,,,,Vietnam,VN,,no,,,other,,6500000,1
KH12338,17487560,,,,,,,,,Vietnam,VN,,no,,,other,,4000000,1
KH12339,17487561,,,,,,,,,Vietnam,VN,,no,,,other,,3365000,2
KH12340,17487562,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12341,17487563,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12342,17487564,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12343,17487565,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12344,17487566,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12345,17487567,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,3100000,4
KH12346,17487568,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12347,17487569,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12348,17487570,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12349,17487571,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12350,17487572,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12351,17487573,,,,,,,,,Vietnam,VN,,no,,,other,,2882000,1
KH12352,17487574,,,,,,,,,Vietnam,VN,,no,,,other,,2145000,1
KH12353,17487575,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12354,17487576,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12355,17487577,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12356,17487578,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12357,17487579,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12358,17487580,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12359,17487581,,,,,,,,,Vietnam,VN,,no,,,other,,1305000,3
KH12360,17487582,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12361,17487583,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12362,17487584,,,,,,,,,Vietnam,VN,,no,,website,other,,0,0
KH12363,17487585,,,,,,,,,Vietnam,VN,,no,,,other,,810000,1
KH12364,17487586,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12365,17487587,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12366,17487588,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12367,17487589,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12368,17487590,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12369,17487591,,,,,,,,,Vietnam,VN,,no,,,other,,98000,1
KH12370,17487592,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12371,17487593,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12372,17487594,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12373,17487595,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12374,17487596,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12375,17487597,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12376,17487598,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 2,31.0,Phường Thạnh Mỹ Lợi,9348.0,Vietnam,VN,,yes,sapo_social,,other,2002-12-25,3583000,14
KH12377,17487599,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12378,17487600,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12379,17487601,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12380,17487602,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12381,17487603,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12382,17487604,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12383,17487605,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12384,17487606,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12385,17487607,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12386,17487608,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12387,17487609,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12388,17487610,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12389,17487611,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12390,17487612,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH12391,17489066,,,,,,,,,Vietnam,VN,,no,,,other,,418000,1
KH12392,17489277,,,,,,,,,Vietnam,VN,,no,,,other,,4500000,1
KH12393,17489742,,,,,,,,,Vietnam,VN,,no,,,other,,505000,1
KH12394,17489900,,,,,,,,,Vietnam,VN,,no,,,other,,437000,1
KH12395,17489915,,,,,,,,,Vietnam,VN,,no,,,other,,1655200,1
KH12396,17489928,,,,,,,,,Vietnam,VN,,no,,,other,,1564500,1
KH12397,17489936,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,4704600,4
KH12398,17489978,,,,,,,,,Vietnam,VN,,no,,,other,,635000,1
KH12399,17490166,,,,,,,,,Vietnam,VN,,no,,,other,,1450000,1
KH12400,17507193,,,,,,,,,Vietnam,VN,,no,,,other,,2930000,1
KH12401,17507204,,,,,,,,,Vietnam,VN,,no,,,other,,1000000,1
KH12402,17507217,,,,,,,,,Vietnam,VN,,no,,,other,,120000,1
KH12403,17507320,,,,,,,,,Vietnam,VN,,no,,,other,,1750000,1
KH12404,17552056,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Bình Thạnh,45.0,Phường 13,9279.0,Vietnam,VN,,no,sapo_social,,other,,1250000,1
KH12405,17552447,CTG,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường Võ Thị Sáu,107463.0,Vietnam,VN,700000.0,no,,,other,,0,0
KH12406,17554438,,,,,,,,,Vietnam,VN,,no,,,other,,425000,1
KH12407,17555752,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường Võ Thị Sáu,107463.0,Vietnam,VN,,no,sapo_social,,female,2025-02-19,13546500,5
KH12408,17556414,,,,,,,,,Vietnam,VN,,no,,,other,,1200000,1
KH12409,17561869,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH12410,17562635,CTG,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Thành phố Thủ Đức,10924.0,Phường Thạnh Mỹ Lợi,107456.0,Vietnam,VN,700000.0,no,,,other,,0,0
KH12411,17569676,,Bình Định,Bình Định,11.0,Thành phố Quy Nhơn,121.0,Phường Nguyễn Văn Cừ,7352.0,Vietnam,VN,,no,sapo_social,,other,,1850000,1
KH12412,17571851,,,,,,,,,Vietnam,VN,,no,,,other,,2850000,1
KH12413,17575564,,,,,,,,,Vietnam,VN,,no,,,other,,900000,1
KH12414,17576733,sapo web,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 11,40.0,Phường 15,9380.0,Vietnam,VN,630000.0,no,,,other,,0,0
KH12415,17576945,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,451000,1
KH12416,17579311,,,,,,,,,Vietnam,VN,,no,,,other,,3135000,7
KH12417,17582908,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Thành phố Thủ Đức,10924.0,Phường Thạnh Mỹ Lợi,107456.0,Vietnam,VN,,no,sapo_social,,other,,4668500,2
KH12418,17583421,,,,,,,,,Vietnam,VN,,no,,,other,,850000,1
KH12419,17584700,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Phú Nhuận,46.0,Phường 7,9328.0,Vietnam,VN,,no,sapo_social,,other,,580000,1
KH12420,17584847,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Tân Phú,44.0,Phường Sơn Kỳ,9316.0,Vietnam,VN,,no,sapo_social,,other,,888000,1
KH12421,17585321,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường Võ Thị Sáu,107463.0,Vietnam,VN,,no,sapo_social,,other,,347000,1
KH12422,17585594,,Hà Nội,Hà Nội,1.0,Quận Hà Đông,5.0,Phường Quang Trung,3281.0,Vietnam,VN,,no,,,other,,0,0
KH12423,17585734,,,,,,,,,Vietnam,VN,,no,,,other,,550000,1
KH12424,17598565,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,1726000,1
KH12425,17615621,,,,,,,,,,,,no,,,other,,0,0
KH12426,17617119,,,,,,,,,Vietnam,VN,,no,,,other,,350000,1
KH12427,17632675,,,,,,,,,Vietnam,VN,,no,,,other,,490000,1
KH12428,17693712,,,,,,,,,Vietnam,VN,,no,,,other,,2105000,3
KH12429,17739247,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 4,33.0,Phường 13,9397.0,Vietnam,VN,,no,,,other,,0,0
KH12430,17739285,,Hải Phòng,Hải Phòng,28.0,Quận Ngô Quyền,310.0,Phường Đổng Quốc Bình,3888.0,Vietnam,VN,,no,,,other,,0,0
KH12431,17739412,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,0,0
KH12432,17740089,,,,,,,,,Vietnam,VN,,no,,,other,,425000,1
KH12433,17752573,,,,,,,,,Vietnam,VN,,no,,,other,,1920000,1
KH12434,17861798,,,,,,,,,Vietnam,VN,,no,,,other,,1890000,1
KH12435,17867977,,,,,,,,,,,,no,,,other,,0,0
KH12436,17869837,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Gò Vấp,42.0,Phường 10,9270.0,Vietnam,VN,,no,sapo_social,,other,,840000,2
KH12437,17871444,,,,,,,,,Vietnam,VN,,no,,,other,,1500000,1
KH12438,17877783,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường 6,9357.0,Vietnam,VN,,no,sapo_social,,other,,9010000,3
KH12439,17878095,,,,,,,,,,,,no,,,other,,0,0
KH12440,17894752,,,,,,,,,Vietnam,VN,,no,,,other,,2840000,1
KH12441,17904071,,,,,,,,,,,,no,,,other,,0,0
KH12442,17904457,,,,,,,,,,,,no,,,other,,0,0
KH12443,17905565,,,,,,,,,,,,no,,,other,,0,0
KH12444,17924142,,,,,,,,,,,,no,,,other,,0,0
KH12445,17924188,,,,,,,,,,,,no,,,other,,0,0
KH12446,17925192,,,,,,,,,,,,no,,,other,,0,0
KH12447,17925776,,,,,,,,,,,,no,,,other,,0,0
KH12448,17927513,,,,,,,,,,,,no,,,other,,0,0
